work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_location,remote_ratio,company_location,company_size,employee_residence
2022,Entry-level,Full Time,Data Analyst,67000,USD,67000,CA,0,Canada,Medium,Canada
2022,Entry-level,Full Time,Data Analyst,52000,USD,52000,CA,0,Canada,Medium,Canada
2022,Senior,Full Time,Data Engineer,154000,USD,154000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,126000,USD,126000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,129000,USD,129000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,99000,USD,99000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,210000,USD,210000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,140000,USD,140000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,210000,USD,210000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,140000,USD,140000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,210000,USD,210000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,140000,USD,140000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,100000,USD,100000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,69000,USD,69000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,210000,USD,210000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,140000,USD,140000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,150075,USD,150075,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,110925,USD,110925,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,100000,USD,100000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,25000,USD,25000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,126500,USD,126500,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,106260,USD,106260,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,220110,USD,220110,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,160080,USD,160080,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,105000,USD,105000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,100000,USD,100000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,170000,USD,170000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,135000,USD,135000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,230000,USD,230000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,140000,USD,140000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,135000,USD,135000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,50000,USD,50000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,220000,USD,220000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,140000,USD,140000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,140000,GBP,172386,GB,0,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Scientist,70000,GBP,86193,GB,0,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Machine Learning,220000,USD,220000,US,100,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,120000,USD,120000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,200000,USD,200000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,120000,USD,120000,US,100,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,120000,USD,120000,AE,100,AE,Small,AE
2022,Senior,Full Time,Machine Learning,65000,USD,65000,AE,100,AE,Small,AE
2022,Expert,Full Time,Data Engineer,324000,USD,324000,US,100,USA,Medium,USA
2022,Expert,Full Time,Data Engineer,216000,USD,216000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,210000,USD,210000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,100000,USD,100000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,185100,USD,185100,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,104890,USD,104890,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,105000,USD,105000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,80000,USD,80000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Machine Learning,100000,CAD,76814,CA,100,Canada,Medium,Canada
2020,Senior,Full Time,Machine Learning,157000,CAD,117104,CA,50,Canada,Large,Canada
2022,Expert,Full Time,Data Scientist,250000,CAD,192037,CA,50,Canada,Large,Canada
2022,Mid-level,Full Time,Machine Learning,120000,USD,120000,US,100,USA,Small,USA
2022,Mid-level,Full Time,Data Analyst,1400000,INR,17805,IN,100,India,Medium,India
2022,Mid-level,Full Time,Data Scientist,2400000,INR,30523,IN,100,India,Large,India
2022,Mid-level,Full Time,Machine Learning,53000,EUR,55685,PT,50,Portugal,Large,Portugal
2022,Mid-level,Part Time,Data Engineer,50000,EUR,52533,DE,50,Germany,Large,Germany
2022,Entry-level,Full Time,Data Scientist,1400000,INR,17805,IN,100,India,Medium,India
2022,Mid-level,Full Time,Machine Learning,75000,USD,75000,BO,100,USA,Large,USA
2022,Mid-level,Full Time,Data Scientist,157000,USD,157000,US,100,USA,Large,USA
2022,Mid-level,Full Time,Data Analyst,90000,CAD,69133,CA,50,Canada,Large,Canada
2022,Entry-level,Full Time,Data Engineer,65000,USD,65000,US,100,USA,Small,USA
2022,Senior,Full Time,Machine Learning,65000,EUR,68293,IE,100,Ireland,Small,Ireland
2021,Mid-level,Full Time,Data Scientist,109000,USD,109000,US,50,USA,Large,USA
2022,Mid-level,Full Time,Data Scientist,88000,CAD,67597,CA,100,Canada,Medium,Canada
2022,Entry-level,Full Time,Machine Learning,10000,USD,10000,PT,100,LU,Medium,LU
2022,Mid-level,Full Time,Data Analyst,20000,USD,20000,GR,100,GR,Small,GR
2021,Senior,Full Time,Data Scientist,87000,EUR,102839,SI,100,Slovenia,Large,Slovenia
2022,Senior,Full Time,Data Scientist,200000,USD,200000,MY,100,USA,Medium,USA
2022,Entry-level,Full Time,Data Scientist,66500,CAD,51081,CA,100,Canada,Large,Canada
2022,Mid-level,Full Time,Data Scientist,78000,USD,78000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,135000,USD,135000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,115000,USD,115000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Machine Learning,121000,AUD,83864,AU,100,Australia,Large,Australia
2022,Entry-level,Full Time,Data Scientist,40000,USD,40000,JP,100,MY,Large,MY
2022,Mid-level,Full Time,Data Scientist,30000,EUR,31520,EE,100,EE,Small,EE
2022,Senior,Full Time,Machine Learning,57000,EUR,59888,NL,100,Netherland,Large,Netherland
2020,Entry-level,Full Time,Data Engineer,48000,EUR,54742,PK,100,Germany,Large,Germany
2022,Senior,Full Time,Data Scientist,85000,EUR,89306,FR,50,France,Large,France
2022,Entry-level,Full Time,Data Scientist,120000,AUD,83171,AU,50,Australia,Medium,Australia
2022,Senior,Full Time,Data Scientist,165000,USD,165000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Machine Learning,153000,USD,153000,US,50,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,100000,USD,100000,BR,100,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,100000,CAD,76814,CA,100,Canada,Medium,Canada
2022,Mid-level,Full Time,Data Scientist,150000,PLN,33609,PL,100,PL,Large,PL
2022,Mid-level,Full Time,Data Analyst,75000,USD,75000,CA,100,Canada,Small,Canada
2020,Mid-level,Full Time,Data Analyst,20000,USD,20000,HN,0,HN,Small,HN
2022,Entry-level,Contract,Machine Learning,29000,EUR,30469,TN,100,CZ,Medium,CZ
2021,Mid-level,Full Time,Data Scientist,69999,USD,69999,CZ,50,CZ,Large,CZ
2022,Entry-level,Full Time,Data Engineer,52800,EUR,55475,PK,100,Germany,Medium,Germany
2022,Mid-level,Full Time,Data Scientist,59000,EUR,61989,AT,0,AT,Large,AT
2022,Senior,Full Time,Data Scientist,152500,USD,152500,US,100,USA,Medium,USA
2022,Entry-level,Full Time,Data Scientist,120000,USD,120000,US,100,USA,Large,USA
2022,Mid-level,Full Time,Data Scientist,135000,USD,135000,US,100,USA,Large,USA
2022,Senior,Full Time,Data Analyst,405000,USD,405000,US,100,USA,Large,USA
2021,Senior,Full Time,Data Engineer,150000,USD,150000,US,0,USA,Large,USA
2021,Senior,Full Time,Data Scientist,240000,USD,240000,US,0,USA,Large,USA
2021,Mid-level,Full Time,Data Analyst,135000,USD,135000,US,100,USA,Large,USA
2021,Entry-level,Full Time,Data Scientist,80000,USD,80000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,380000,USD,380000,US,100,USA,Large,USA
2022,Mid-level,Full Time,Data Scientist,115000,CHF,120402,CH,0,Switzerland,Large,Switzerland
2022,Senior,Full Time,Data Scientist,177000,USD,177000,US,100,USA,Large,USA
2022,Mid-level,Full Time,Data Engineer,62000,EUR,65141,FR,100,France,Medium,France
2022,Mid-level,Full Time,Data Scientist,48000,USD,48000,RU,100,USA,Small,USA
2022,Entry-level,Full Time,Data Analyst,20000,USD,20000,PK,0,PK,Medium,PK
2021,Senior,Full Time,Data Scientist,220000,USD,220000,US,0,USA,Large,USA
2021,Mid-level,Full Time,Machine Learning,8500000,JPY,77364,JP,50,JP,Small,JP
2021,Mid-level,Full Time,Machine Learning,7000000,JPY,63711,JP,50,JP,Small,JP
2022,Entry-level,Full Time,Machine Learning,150000,USD,150000,AU,100,Australia,Small,Australia
2021,Mid-level,Full Time,Data Analyst,90000,USD,90000,US,100,USA,Medium,USA
2022,Mid-level,Freelence,Data Scientist,100000,USD,100000,CA,100,USA,Medium,USA
2021,Entry-level,Full Time,Data Scientist,100000,USD,100000,US,0,USA,Small,USA
2022,Entry-level,Part Time,Data Scientist,100000,USD,100000,DZ,50,DZ,Medium,DZ
2022,Senior,Full Time,Data Scientist,144000,USD,144000,US,50,USA,Large,USA
2022,Senior,Full Time,Data Scientist,148000,EUR,155499,DE,100,Germany,Medium,Germany
2021,Senior,Full Time,Machine Learning,24000,USD,24000,BR,100,Brazil,Medium,Brazil
2021,Mid-level,Full Time,Machine Learning,38400,USD,38400,VN,100,USA,Medium,USA
2022,Entry-level,Full Time,Data Analyst,100000,USD,100000,US,50,USA,Large,USA
2021,Mid-level,Full Time,Data Scientist,82500,USD,82500,US,100,USA,Small,USA
2021,Entry-level,Full Time,Data Scientist,42000,EUR,49646,FR,50,France,Medium,France
2021,Senior,Full Time,Data Scientist,3000000,INR,40570,IN,50,India,Large,India
2022,Entry-level,Full Time,Data Engineer,120000,USD,120000,US,100,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,80000,EUR,84053,DE,0,Germany,Medium,Germany
2021,Entry-level,Full Time,Machine Learning,20000,USD,20000,IN,100,India,Small,India
2022,Entry-level,Full Time,Machine Learning,125000,USD,125000,US,0,USA,Medium,USA
2021,Mid-level,Full Time,Data Scientist,700000,INR,9466,IN,0,India,Small,India
2021,Senior,Full Time,Machine Learning,120000,USD,120000,US,50,USA,Small,USA
2021,Entry-level,Part Time,Data Analyst,8760,EUR,10354,ES,50,Spain,Medium,Spain
2021,Entry-level,Full Time,Data Scientist,80000,GBP,110037,GB,0,United Kingdom,Large,United Kingdom
2022,Entry-level,Full Time,Machine Learning,20000,EUR,21013,PT,100,Portugal,Large,Portugal
2021,Entry-level,Full Time,Data Analyst,50000,USD,50000,US,100,USA,Medium,USA
2021,Senior,Full Time,Data Engineer,200000,USD,200000,US,100,USA,Medium,USA
2021,Mid-level,Full Time,Data Engineer,60000,USD,60000,ES,50,RO,Medium,RO
2021,Mid-level,Full Time,Data Engineer,200000,USD,200000,US,100,USA,Large,USA
2021,Entry-level,Full Time,Machine Learning,100000,USD,100000,IQ,50,IQ,Small,IQ
2021,Mid-level,Full Time,Data Engineer,100000,USD,100000,US,100,USA,Large,USA
2021,Senior,Full Time,Machine Learning,70000,EUR,82744,BE,50,BE,Medium,BE
2020,Mid-level,Full Time,Data Engineer,51999,EUR,59303,DE,100,Germany,Small,Germany
2021,Mid-level,Full Time,Data Scientist,53000,EUR,62649,FR,50,France,Medium,France
2021,Mid-level,Full Time,Data Engineer,60000,GBP,82528,GB,100,United Kingdom,Large,United Kingdom
2021,Mid-level,Full Time,Data Architect,170000,USD,170000,US,100,USA,Large,USA
2021,Mid-level,Full Time,Data Architect,150000,USD,150000,US,100,USA,Large,USA
2021,Entry-level,Full Time,Data Analyst,55000,USD,55000,US,50,USA,Small,USA
2021,Expert,Full Time,Data Scientist,250000,USD,250000,US,0,USA,Large,USA
2021,Entry-level,Full Time,Data Engineer,80000,USD,80000,US,100,USA,Large,USA
2020,Entry-level,Full Time,Data Engineer,70000,USD,70000,US,100,USA,Large,USA
2021,Expert,Full Time,Data Scientist,110000,EUR,130026,DE,50,Germany,Medium,Germany
2021,Entry-level,Full Time,Data Scientist,54000,EUR,63831,DE,50,Germany,Large,Germany
2020,Senior,Full Time,Data Scientist,60000,EUR,68428,GR,100,USA,Large,USA
2021,Expert,Full Time,Data Scientist,85000,USD,85000,RU,0,Russia,Medium,Russia
2021,Expert,Full Time,Data Scientist,230000,USD,230000,RU,50,Russia,Large,Russia
2021,Entry-level,Full Time,Machine Learning,125000,USD,125000,US,100,USA,Small,USA
2021,Senior,Full Time,Data Analyst,120000,USD,120000,US,100,USA,Medium,USA
2020,Mid-level,Full Time,Data Scientist,450000,USD,450000,US,0,USA,Medium,USA
2020,Mid-level,Full Time,Data Analyst,41000,EUR,46759,FR,50,France,Large,France
2020,Mid-level,Full Time,Data Engineer,65000,EUR,74130,AT,50,AT,Large,AT
2021,Senior,Full Time,Data Scientist,159500,CAD,127221,CA,50,Canada,Large,Canada
2021,Senior,Full Time,Data Scientist,144000,USD,144000,US,100,USA,Large,USA
2021,Entry-level,Full Time,Data Scientist,13400,USD,13400,UA,100,Ukraine,Large,Ukraine
2021,Mid-level,Full Time,Data Scientist,95000,CAD,75774,CA,100,Canada,Large,Canada
2021,Mid-level,Full Time,Data Scientist,150000,USD,150000,US,100,USA,Medium,USA
2020,Mid-level,Full Time,Data Scientist,103000,USD,103000,US,100,USA,Large,USA
2021,Senior,Full Time,Data Engineer,153000,USD,153000,US,100,USA,Large,USA
2021,Mid-level,Full Time,Data Engineer,90000,USD,90000,US,100,USA,Large,USA
2021,Entry-level,Full Time,Data Analyst,90000,USD,90000,US,100,USA,Small,USA
2021,Entry-level,Full Time,Data Analyst,60000,USD,60000,US,100,USA,Small,USA
2021,Mid-level,Full Time,Data Scientist,50000,USD,50000,NG,100,Nigeria,Large,Nigeria
2021,Entry-level,Part Time,Machine Learning,12000,USD,12000,PK,100,USA,Medium,USA
2021,Mid-level,Part Time,Machine Learning,400000,INR,5409,IN,50,India,Medium,India
2021,Mid-level,Contract,Machine Learning,270000,USD,270000,US,100,USA,Large,USA
2021,Mid-level,Full Time,Data Scientist,68000,CAD,54238,GB,50,Canada,Large,Canada
2021,Mid-level,Full Time,Machine Learning,40000,EUR,47282,ES,100,Spain,Small,Spain
2021,Expert,Full Time,Data Scientist,130000,EUR,153667,IT,100,PL,Large,PL
2021,Mid-level,Full Time,Data Engineer,110000,PLN,28476,PL,100,PL,Large,PL
2021,Mid-level,Full Time,Data Analyst,110000,USD,110000,US,100,USA,Large,USA
2021,Entry-level,Full Time,Data Scientist,60000,GBP,82528,GB,50,United Kingdom,Large,United Kingdom
2020,Entry-level,Full Time,Machine Learning,250000,USD,250000,US,50,USA,Large,USA
2021,Entry-level,Full Time,Data Analyst,50000,EUR,59102,FR,50,France,Medium,France
2021,Senior,Full Time,Data Analyst,80000,USD,80000,BG,100,USA,Small,USA
2020,Entry-level,Full Time,Data Analyst,10000,USD,10000,NG,100,Nigeria,Small,Nigeria
2020,Entry-level,Full Time,Machine Learning,138000,USD,138000,US,100,USA,Small,USA
2021,Mid-level,Full Time,Data Engineer,140000,USD,140000,US,100,USA,Large,USA
2021,Senior,Full Time,Data Analyst,67000,EUR,79197,DE,100,Germany,Large,Germany
2021,Senior,Full Time,Data Analyst,170000,USD,170000,US,100,USA,Large,USA
2021,Entry-level,Full Time,Data Analyst,80000,USD,80000,US,100,USA,Medium,USA
2020,Mid-level,Full Time,Data Scientist,45760,USD,45760,PH,100,USA,Small,USA
2021,Mid-level,Full Time,Data Analyst,100000,USD,100000,US,100,USA,Medium,USA
2021,Senior,Full Time,Data Scientist,45000,EUR,53192,FR,50,France,Large,France
2021,Expert,Full Time,Data Scientist,235000,USD,235000,US,100,USA,Large,USA
2021,Expert,Full Time,Data Analyst,150000,USD,150000,IN,100,USA,Large,USA
2020,Expert,Full Time,Data Engineer,70000,EUR,79833,ES,50,Spain,Large,Spain
2021,Entry-level,Full Time,Machine Learning,225000,USD,225000,US,100,USA,Large,USA
2021,Entry-level,Full Time,Data Scientist,65000,EUR,76833,DE,100,Germany,Small,Germany
2020,Mid-level,Full Time,Machine Learning,44000,EUR,50180,PT,0,Portugal,Medium,Portugal
2021,Senior,Full Time,Data Analyst,75000,EUR,88654,GR,100,DK,Large,DK
2021,Senior,Full Time,Data Engineer,75000,GBP,103160,GB,100,United Kingdom,Small,United Kingdom
2021,Senior,Full Time,Data Engineer,82500,GBP,113476,GB,100,United Kingdom,Medium,United Kingdom
2021,Senior,Full Time,Machine Learning,80000,EUR,94564,DE,50,Germany,Large,Germany
2021,Entry-level,Full Time,Data Engineer,2250000,INR,30428,IN,100,India,Large,India
2021,Senior,Full Time,Data Engineer,150000,USD,150000,US,100,USA,Medium,USA
2021,Senior,Full Time,Data Engineer,115000,USD,115000,US,100,USA,Small,USA
2021,Mid-level,Full Time,Data Scientist,235000,CAD,187442,CA,100,Canada,Large,Canada
2021,Mid-level,Full Time,Data Analyst,37456,GBP,51519,GB,50,United Kingdom,Large,United Kingdom
2020,Mid-level,Full Time,Data Engineer,106000,USD,106000,US,100,USA,Large,USA
2020,Mid-level,Full Time,Data Engineer,88000,GBP,112872,GB,50,United Kingdom,Large,United Kingdom
2021,Mid-level,Full Time,Data Analyst,11000000,HUF,36259,HU,50,USA,Large,USA
2021,Senior,Full Time,Data Engineer,150000,USD,150000,US,100,USA,Large,USA
2020,Entry-level,Part Time,Machine Learning,14000,EUR,15966,DE,100,Germany,Small,Germany
2021,Mid-level,Full Time,Machine Learning,81000,EUR,95746,DE,100,USA,Small,USA
2021,Entry-level,Full Time,Machine Learning,70000,USD,70000,US,100,USA,Medium,USA
2020,Mid-level,Full Time,Data Scientist,60000,GBP,76958,GB,100,United Kingdom,Small,United Kingdom
2021,Mid-level,Full Time,Data Engineer,120000,SGD,89294,SG,50,Singapore,Large,Singapore
2021,Entry-level,Full Time,Data Scientist,2200000,INR,29751,IN,50,India,Large,India
2021,Senior,Full Time,Data Engineer,276000,USD,276000,US,0,USA,Large,USA
2020,Senior,Full Time,Data Engineer,188000,USD,188000,US,100,USA,Large,USA
2021,Senior,Full Time,Data Engineer,160000,USD,160000,BR,100,USA,Small,USA
2020,Mid-level,Full Time,Data Scientist,105000,USD,105000,US,100,USA,Large,USA
2021,Mid-level,Full Time,Data Engineer,200000,USD,200000,US,100,USA,Large,USA
2021,Senior,Full Time,Data Engineer,174000,USD,174000,US,100,USA,Large,USA
2021,Mid-level,Full Time,Data Analyst,93000,USD,93000,US,100,USA,Large,USA
2021,Entry-level,Full Time,Data Scientist,2100000,INR,28399,IN,100,India,Medium,India
2021,Senior,Full Time,Data Scientist,51400,EUR,60757,PT,50,Portugal,Large,Portugal
2021,Entry-level,Full Time,Data Scientist,90000,USD,90000,US,100,USA,Small,USA
2020,Mid-level,Full Time,Data Engineer,61500,EUR,70139,FR,50,France,Large,France
2020,Entry-level,Full Time,Data Analyst,450000,INR,6072,IN,0,India,Small,India
2020,Senior,Full Time,Data Engineer,720000,MXN,33511,MX,0,Mexico,Small,Mexico
2021,Senior,Full Time,Data Analyst,170000,USD,170000,US,100,USA,Medium,USA
2021,Senior,Full Time,Data Engineer,70000,GBP,96282,GB,50,United Kingdom,Large,United Kingdom
2021,Mid-level,Full Time,Data Engineer,108000,TRY,12103,TR,0,TR,Medium,TR
2021,Entry-level,Full Time,Data Scientist,31000,EUR,36643,FR,50,France,Large,France
2021,Mid-level,Full Time,Data Engineer,52500,GBP,72212,GB,50,United Kingdom,Large,United Kingdom
2020,Entry-level,Full Time,Data Analyst,91000,USD,91000,US,100,USA,Large,USA
2021,Senior,Full Time,Data Architect,125000,CAD,99703,CA,50,Canada,Medium,Canada
2021,Senior,Full Time,Data Scientist,165000,USD,165000,US,100,USA,Large,USA
2021,Mid-level,Full Time,Data Analyst,80000,USD,80000,US,100,USA,Large,USA
2021,Senior,Full Time,Data Scientist,130000,CAD,103691,CA,100,Canada,Large,Canada
2021,Entry-level,Full Time,Data Engineer,1600000,INR,21637,IN,50,India,Medium,India
2020,Entry-level,Full Time,Data Scientist,42000,USD,42000,NL,50,Netherland,Large,Netherland
2020,Mid-level,Full Time,Data Scientist,115000,USD,115000,AE,0,AE,Large,AE
2021,Mid-level,Full Time,Data Scientist,80000,CAD,63810,CA,100,Canada,Medium,Canada
2020,Senior,Full Time,Machine Learning,260000,USD,260000,JP,0,JP,Small,JP
2021,Mid-level,Full Time,Data Scientist,110000,USD,110000,US,0,USA,Small,USA
2021,Mid-level,Full Time,Data Architect,180000,USD,180000,US,100,USA,Large,USA
